Curr IP,Server IP,CDN IP,Trc Server,Trc CDN,Trc Diff.,Ping Server,Ping CDN,Ping Diff,CDN?,Hops Server,Hops CDN,Distance Server,Distance CDN,Distance Diff.,CDN TTL
130.245.192.6,124.127.180.200,157.185.176.93,90743.2050704956,5365.431070327759,85377.77400016785,378.147,43.781,334.366,Yes,32,11,6835.445737995046,2479.7343320473046,4355.711405947742,14
130.245.192.6,104.25.71.110,104.25.72.110,1038.9740467071533,1040.0021076202393,-1.0280609130859375,7.736,7.473,0.2629999999999999,Yes,5,5,1336.0192772569214,1336.0192772569214,0.0,300
130.245.192.6,151.101.0.204,151.101.208.249,140064.8798942566,141515.73181152344,-1450.8519172668457,8.891,8.233,0.6579999999999995,Yes,32,32,2612.8772044270772,55.80032967640167,2557.0768747506754,30
130.245.192.6,186.192.90.5,186.192.81.5,120230.07321357727,120174.50499534607,55.56821823120117,206.242,192.975,13.266999999999996,Yes,32,32,4788.762079148494,4788.762079148494,0.0,129600
130.245.192.6,104.18.128.69,104.18.128.69,6216.059923171997,114.97282981872559,6101.0870933532715,7.341,7.017,0.32399999999999984,Yes,5,5,1336.0192772569214,1336.0192772569214,0.0,300
130.245.192.6,209.225.49.79,13.33.87.189,10173.921823501587,25207.749843597412,-15033.828020095825,13.272,7.136,6.136,Yes,9,13,5279.347288948693,2442.667761897338,2836.679527051355,60
130.245.192.6,31.13.71.1,31.13.71.1,5089.291095733643,86.83395385742188,5002.457141876221,86.256,8.135,78.121,Yes,7,7,3143.5878610915256,3143.5878610915256,0.0,23
130.245.192.6,169.55.146.10,169.55.146.10,15455.021142959595,15177.451133728027,277.5700092315674,24.980,24.413,0.5670000000000002,Yes,15,15,1336.0192772569214,1336.0192772569214,0.0,300
130.245.192.6,216.58.219.227,216.58.218.227,6099.963903427124,253.97896766662598,5845.984935760498,7.513,12.901,-5.388,No,7,11,2604.2185512435794,2604.2185512435794,0.0,300
130.245.192.6,200.147.67.142,13.33.74.109,100366.2211894989,25119.35305595398,75246.86813354492,204.564,7.528,197.036,Yes,32,13,4787.458547471341,2442.667761897338,2344.790785574003,60
130.245.192.6,216.58.219.227,216.58.218.227,1101.8898487091064,1207.8518867492676,-105.96203804016113,8.425,13.297,-4.872,No,7,11,2604.2185512435794,2604.2185512435794,0.0,300
130.245.192.6,151.101.193.224,151.101.209.224,140063.76791000366,140105.0899028778,-41.32199287414551,9.792,8.504,1.2880000000000003,Yes,32,32,2612.8772044270772,55.80032967640167,2557.0768747506754,30
130.245.192.6,151.101.192.175,151.101.210.152,135089.62321281433,145070.02592086792,-9980.402708053589,8.475,7.352,1.1229999999999993,Yes,32,32,2612.8772044270772,55.80032967640167,2557.0768747506754,30
130.245.192.6,52.84.150.26,52.84.150.26,45798.50101470947,37953.28092575073,7845.22008895874,100.669,143.537,-42.86800000000001,No,17,17,2442.667761897338,2442.667761897338,0.0,60
130.245.192.6,216.58.219.227,216.58.218.227,1156.4149856567383,6234.915733337402,-5078.500747680664,8.784,12.719,-3.9349999999999987,No,7,11,2604.2185512435794,2604.2185512435794,0.0,186
130.245.192.6,216.58.219.227,216.58.218.227,54.59189414978027,1238.9118671417236,-1184.3199729919434,7.245,12.494,-5.249,No,7,11,2604.2185512435794,2604.2185512435794,0.0,174
130.245.192.6,124.243.192.30,123.58.16.132,116928.99417877197,47620.09596824646,69308.89821052551,478.218,363.859,114.35900000000004,Yes,25,26,6835.445737995046,6835.445737995046,0.0,30
130.245.192.6,118.191.216.57,118.191.216.57,103326.84803009033,106004.48083877563,-2677.6328086853027,301.148,289.081,12.067000000000007,Yes,32,32,8006.878893965183,8006.878893965183,0.0,3
130.245.192.6,13.33.74.41,151.101.210.112,25109.116315841675,140075.12497901917,-114966.00866317749,7.720,7.572,0.1479999999999997,Yes,13,32,2442.667761897338,55.80032967640167,2386.8674322209363,22
